"","ID","REGION","SUBREGION","COUNTRY","PROGRAM_NAME","PROGRAM_CODE","YEAR","SITE_CODE","SITE_NAME","LAT","LON","WATER_DEPTH","SOURCES","COUNTRY_CODE"
"2799",9000648,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2005","123.45.240E.5.28.938S","Sampela Outer",-5.48230555555556,123.754,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2800",9000632,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2000","123.44.30E.05.28.12S","Sampela Village",-5.47,123.741666666667,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2801",9002208,"Asia","Southeast Asia","Indonesia","Reef Check","RC","1997","5S105E1","Sangyang Island",-5.95666666666667,105.852194444444,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2802",9000325,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2001,2002","115.15E.8.41.25S","Sanur",-8.69027777777778,115.25,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"NA.81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2805",9000528,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2005","122.49.15.5E.3.52.54S","Saponda Laut 1",-3.88166666666667,122.820972222222,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2806",9000526,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2005","122.49.0E.3.52.46.3S","Saponda Laut 2",-3.87952777777778,122.816666666667,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2807",9000527,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2006","122.49.14.6E.3.52.27.1S","Saponda Laut 3",-3.87419444444444,122.820722222222,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2808",9000529,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2006","122.49.46.2E.3.52.32.1S","Saponda Laut 4",-3.87558333333333,122.8295,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2809",9000694,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2005","123.51.373E.5.46.655S","Sawah (West of Tokobao Island)",-5.77758333333333,123.856222222222,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2810",9001800,"Asia","Southeast Asia","Indonesia","Reef Check","RC","1997","2N118E4","Sea Garden Point",2.20277777777778,118.238888888889,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2811",9000113,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2002","106.33.57.4E.5.43.41.6S","Semak Daun Island (east)",-5.72822222222222,106.565944444444,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2812",9000114,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2002","106.33.57E.05.43.41S","Semak Daun Island (north)",-5.72808333333333,106.565833333333,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2813",9000112,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2002","106.33.05.2E.05.44.00.1S","Semak Daun Island (south)",-5.73336111111111,106.551444444444,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2814",9000115,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2002","106.33.58.4E.05.45.55.9S","Semak Daun Island (west)",-5.73219444444444,106.566222222222,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"NA.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2816",9000105,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2003","105.30.53.8E.05.55.40.8S","Sianas",-5.928,105.514944444444,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2817",9000310,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2005","114.27.29.6E.7.48.32.9S","Simacan",-7.80913888888889,114.458222222222,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2818",9002214,"Asia","Southeast Asia","Indonesia","Reef Check","RC","1997","5S110E5","Sintok Island",-5.78833333333333,110.511111111111,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2819",9000017,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2000","100.35325E.1.13402S","Sironjong",-1.13388888888889,100.353333333333,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2820",9000015,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2005","100.21.24.8E.0.7.56.3S","Sironjong Island",-0.132305555555556,100.356888888889,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2821",9000683,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2000","123.49.23.9E.05.48.32.4S","Site 7 Tokabao Island",-5.809,123.823305555556,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2822",9000606,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2003","123.42.1E.05.30.7S","Sombano",-5.50194444444444,123.700277777778,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2823",9000598,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2005","123.40.807E.5.28.259S","Sombano Reef",-5.47097222222222,123.680111111111,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2824",9000604,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2001,2004","123.41.75E.5.29.78S","Sombano Village (reef on right)",-5.49633333333333,123.695833333333,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2825",9000576,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2004","123.31.11.1E.5.16.26.5S","Sombu",-5.27402777777778,123.51975,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2826",9000418,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2005","119.18.55.6E.5.5.8.6S","South Barang Caddi",-5.08572222222222,119.315444444444,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2827",9000415,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2003","119.13.25.5E.5.28.14.7S","South Bauluang Island",-5.47075,119.22375,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2828",9000412,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2000","118.57.6E.4.42.5S","South Kapoposang",-4.70138888888889,118.951666666667,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"NA.84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2830",9000822,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2001","124.33.21.9E.01.23.15.5S","Stasium 1 (Jiko Cakalang)",-1.38763888888889,124.556083333333,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2831",9000821,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2001","124.32.046E.01.23.151S","Stasium 4 (Tanjung Besar)",-1.38583333333333,124.534111111111,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2832",9000823,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2001","124.33.53.2E.01.23.20.7S","Stasium 5 (Tanjung Kilat)",-1.38908333333333,124.564777777778,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2833",9000443,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2001","119.51.47E.6.3.44S","Stasiun 2",-1.38111111111111,124.537777777778,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2834",9000820,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2001","124.32.02E.1.23.35S","Stasiun 3 (Tanjung Kecil)",-1.39305555555556,124.533888888889,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2835",9000521,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2005","122.39.13.4E.3.56.35.1S","Stasiun II Bokori",-3.94308333333333,122.653722222222,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2836",9000520,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2005","122.38.57.9E.3.57.13.3S","Stasiun III Bokori",-3.95369444444444,122.649416666667,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2837",9000522,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2005","122.39.33.7E.3.56.22.4S","Statsiun I Bokori",-3.93955555555556,122.659361111111,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2838",9000587,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2001","123.33.422E.5.23.162S","Sumanga Island",-5.38602777777778,123.557027777778,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2839",9002989,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2001","99.50.293E.2.22.934S","Sumatra 1",-2.38222222222222,99.8382222222222,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2840",9002977,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2001","99.16.691E.1.44.805S","Sumatra 2",-1.74666666666667,99.2781944444444,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2841",9003172,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2001,2002,2003,2004,2005","NSSumpat","Sumpat",1.2,104.533333333333,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2842",9001651,"Asia","Southeast Asia","Indonesia","Reef Check","RC","1997","1N104E2","Sumpat Island",1.19861111111111,104.530555555556,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2843",9001652,"Asia","Southeast Asia","Indonesia","Reef Check","RC","1997","1N104E3","Sumpat Island",1.2125,104.534722222222,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2844",9000657,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2001","123.45.944E.5.34.199S","SW Kaledupa",-5.56997222222222,123.765722222222,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2845",9000704,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2000","123.53.0E.05.45.0S","Table Coral City",-5.75,123.883333333333,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2846",9000706,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2001","123.53.431E.5.45.175S","Table Coral City",-5.75291666666667,123.890527777778,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2847",9000652,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2003","123.45.47E.05.34.7S","Tahu",-5.56861111111111,123.763055555556,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2848",9000220,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2005,2006,2008","110.26.42.8E.5.49.13.6S","Taka Malang",-5.82044444444444,110.445222222222,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2849",9000438,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2007","119.47.41E.0.2.9S","Tambu Bay 1 - Pulau Katupat",-0.0358333333333333,119.794722222222,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2850",9000442,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2007","119.51.45E.0.5.37N","Tambu Bay 2 - Sibayu",0.0936111111111111,119.8625,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2851",9000434,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2007","119.44.34E.0.2.12S","Tambu Bay 3 - Awesang",-0.0366666666666667,119.742777777778,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2852",9000436,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2007","119.46.23E.0.6.13S","Tambu Bay 4 - Palau (Santigi)",-0.103611111111111,119.773055555556,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2853",9000444,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2007","119.52.21E.0.2.36N","Tambu Bay 5 - Sibualong",0.0433333333333333,119.8725,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2854",9001653,"Asia","Southeast Asia","Indonesia","Reef Check","RC","1998","1N104E4","Tanjong Berakit",1.23861111111111,104.578333333333,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2855",9000496,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2002,2003","121.59269E.0.83899S","Tanjung Api 1",-0.839,121.592694444444,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2856",9000498,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2002,2003","121.62116E.0.81102S","Tanjung Api 2",-0.811027777777778,121.621166666667,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2857",9000490,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2003","121.36.48E.0.49.3S","Tanjung Api 3",-0.8175,121.613333333333,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2858",9000489,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2003","121.35.26E.0.49.52S","Tanjung Api 4",-0.831111111111111,121.590555555556,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2859",9000151,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2001","108.38.58.2E.7.42.25.6S","Tanjung Batumandi",-7.70711111111111,108.6495,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2860",9000224,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2004","110.4119E.5.8355S","Tanjung Gelam",-5.8355,110.411888888889,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2861",9000218,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2005,2006,2008","110.25.25.2E.5.50.4.2S","Tanjung Gelam",-5.8345,110.423666666667,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"NA.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2863",9000849,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2002","124.48.6.48E.1.33.24.32N","Tanjung Pisok",1.55675,124.801805555556,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2864",9002028,"Asia","Southeast Asia","Indonesia","Reef Check","RC","1997","3S127E1","Tanjung Setan",-3.46666666666667,127.966666666667,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2865",9000440,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2002,2003,2007","119.51.21.1E.0.44.51.8S","Tawaeli Kadongo",-0.747722222222222,119.855861111111,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2866",9000439,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2002,2003,2006","119.51.16E.0.43.35.1S","Tawaeli Talise",-0.726416666666667,119.854444444444,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2867",9002840,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2005","95.9.49.9E.5.38.55.8N","Teluk Krije",5.64883333333333,95.1638611111111,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2868",9002835,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2005","95.32.57.2E.5.36.53.9N","Teluk Krueng Raya",5.61497222222222,95.5492222222222,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2869",9000228,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2006","112.41.36.6E.8.25.50.1S","Teluk Semut",-8.43058333333333,112.6935,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2870",9002215,"Asia","Southeast Asia","Indonesia","Reef Check","RC","1997","5S110E6","Tengah Island",-5.81444444444444,110.511944444444,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2871",9000493,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2008","121.40.5.2E.0.51.49.9S","Tete B",-0.863861111111111,121.668111111111,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2872",9000739,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2000,2001","123.59.51E.5.49.477S","Tokabao Island",-5.82461111111111,123.991833333333,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2873",9000698,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2000","123.52.45E.5.46.44.05S","Tokabao Island (site 15)",-5.77890277777778,123.879166666667,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2874",9000693,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2003","123.50.23E.05.52.28S","Tokobao",-5.87444444444445,123.839722222222,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2875",9000695,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2004","123.51.620E.5.46.600S","Tokobao Atoll",-5.77666666666667,123.860333333333,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2876",9000708,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2001","123.53.499E.5.45.834S","Tolandano",-5.76388888888889,123.891666666667,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2877",9000715,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2001","123.54.226E.5.46.804S","Tolandano Island (reef on right)",-5.78005555555556,123.903777777778,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2878",9000711,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2001","123.53.584E.5.45.352S","Tomea Island (near boat mooring)",-5.75586111111111,123.893055555556,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2879",9000717,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2001,2004","123.54.449E.5.42.907S","Tomea Island (north side)",-5.71511111111111,123.9075,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2880",9000705,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2000","123.53.27.9E.5.41.45S","Tomea island (waha village)",-5.72916666666667,123.890833333333,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2881",9000709,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2001,2003","123.53.529E.5.43.992S","Tomea near Waha (reef on right)",-5.73319444444444,123.892138888889,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2882",9000629,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2000","123.44.04.7E.05.44.04.7S","Tomea Village (site 9)",-5.73463888888889,123.734638888889,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2883",9003182,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2002","NSToyopakehPontoon","Toyopakeh Pontoon",-8.6815,115.483944444444,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2884",9000331,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2001","115.34.688E.8.17.813S","Tulamben",-8.29688888888889,115.578138888889,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2885",9002824,"Asia","Southeast Asia","Indonesia","Reef Check","RC","1997","8S117E1","Turtle Street",-8.26666666666667,117.483333333333,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2886",9000491,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2008","121.39.48E.0.54.53S","Uebone",-0.914722222222222,121.663333333333,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2887",9002834,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2005","95.32.39.7E.5.37.1.7N","Ujung Batu Kapal",5.61713888888889,95.5443611111111,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2888",9002836,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2005","95.33.9.3E.5.36.55N","Ujung Batu Kapal 2",5.61527777777778,95.5525833333333,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2889",9000196,"Asia","Southeast Asia","Indonesia","Reef Check","RC","1997","10S123E1","Ulasa Island",-10.0583333333333,123.888888888889,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2890",9000713,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2001","123.53.607E.5.43.384S","Waha Jetty",-5.72305555555556,123.893444444444,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2891",9000620,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2003","123.43.384E.5.53.607S","Waha Jetty Tomea",-5.89344444444444,123.723055555556,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2892",9000000,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2000","05.43.25.9S.123.53.50.3E","Waha Jetty Tomea (site 4)",-5.72386111111111,123.897305555556,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2893",9000580,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2004","123.31.260E.5.17.911S","Waha Pinnacle",-5.29852777777778,123.521,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2894",9000582,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2004","123.31.29E.5.16.13S","Waha Wanci",-5.27027777777778,123.524722222222,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2895",9000583,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2003","123.31.3E.05.16.14E","Waha Wanci",-5.27055555555556,123.5175,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
"2896",9000577,"Asia","Southeast Asia","Indonesia","Reef Check","RC","2001","123.31.111E.5.16.265S","Wanci Sombu Village (reef on right)",-5.27108333333333,123.518527777778,"","Reef Check Foundation, rcdata@reefcheck.org","IDN"
