"","ID","REGION","SUBREGION","COUNTRY","SITE_CODE","IUCNCAT_CODE","LAT","LON","YEAR_ESTABLISH","TYPE","CODE","NAME","MARINE_EXISTING","LITTORAL_EXISTING","CORAL_EXISTING","REEF_AREA_SIZE","SEAGRASS_EXISTING","MANGROVE_EXISTING","COUNTRY_CODE"
"1357",3014,"Asia","North and East Asia","Japan",71119,"Unset",42.15,139,1954,"Fisheries Resources Protected Area","","Okushiri",1,0,0,NA,0,0,"JPN"
"1358",3012,"Asia","North and East Asia","Japan",71111,"V",43.25,141,1972,"Marine Park","","Otaru Kaigan",1,0,0,0,0,0,"JPN"
"1359",2923,"Asia","North and East Asia","Japan",12277,"Ia",24.31263572,123.6771597,1983,"Nature Conservation Area","","Sakiyamawan",0,0,1,128,1,0,"JPN"
"1360",3049,"Asia","North and East Asia","Japan",71173,"II",31.59082415,130.5918192,1970,"Marine Park","","Sakurajima",0,0,0,15,0,0,"JPN"
"1361",3057,"Asia","North and East Asia","Japan",71181,"II",31.00112018,130.6680851,1970,"Marine Park","","Sata Misaki",0,0,0,12,0,0,"JPN"
"1362",3060,"Asia","North and East Asia","Japan",71184,"V",28.19968526,129.1974514,1974,"Marine Park","","Setouchi",0,0,1,58,0,0,"JPN"
"1363",3061,"Asia","North and East Asia","Japan",71185,"V",43.34,140.3333,1972,"Marine Park","","Shakotan Hanto",1,0,0,NA,0,0,"JPN"
"1364",3033,"Asia","North and East Asia","Japan",71157,"II",35.44402817,132.6669261,1972,"Marine Park","","Shimane Hanto",0,0,0,NA,0,0,"JPN"
"1365",2939,"Asia","North and East Asia","Japan",17057,"Unset",34.6833,137.2833,NA,"Hunting Reserve","","Shiokawa Tidal",1,0,0,280,0,0,"JPN"
"1366",3123,"Asia","North and East Asia","Japan",102044,"II",32.79263209,132.7090726,1995,"Marine Park","","Shirigai",0,0,0,10,0,0,"JPN"
"1367",3034,"Asia","North and East Asia","Japan",71158,"II",36.31288953,133.2095658,1975,"Marine Park","","Shiro",0,0,0,NA,0,0,"JPN"
"1368",3058,"Asia","North and East Asia","Japan",71182,"V",38.31583,138.49083,1971,"Marine Park","","Sotokaifu",1,0,0,NA,0,0,"JPN"
"1369",3035,"Asia","North and East Asia","Japan",71159,"V",28.41424695,129.4545699,1974,"Marine Park","","Surikozaki",0,0,1,70,0,0,"JPN"
"1370",3382,"Asia","North and East Asia","Japan",306573,"V",37.61667,131.5833,1997,"Marine Park","","Susawan",1,0,0,NA,0,0,"JPN"
"1371",3036,"Asia","North and East Asia","Japan",71160,"V",41.08167,141.00222,1975,"Marine Park","","Taijima",1,0,0,NA,0,0,"JPN"
"1372",3037,"Asia","North and East Asia","Japan",71161,"V",30.5,134.75,1971,"Marine Park","","Takeno",1,0,0,NA,0,0,"JPN"
"1373",3039,"Asia","North and East Asia","Japan",71163,"II",24.33613814,124.0695091,1977,"Marine Park","","Taketomijima  Takidonguchi",0,0,1,37,0,0,"JPN"
"1374",3038,"Asia","North and East Asia","Japan",71162,"II",24.30335238,124.0533566,1977,"Marine Park","","Taketomijima Shimobishi",0,0,1,83,0,0,"JPN"
"1375",3068,"Asia","North and East Asia","Japan",71192,"II",32.78128274,132.8655586,1970,"Marine Park","","Tatsukushi",0,0,0,22,0,0,"JPN"
"1376",3040,"Asia","North and East Asia","Japan",71164,"V",26.17601397,127.338898,1978,"Marine Park","","Tokashiki",0,0,1,120,0,0,"JPN"
"1377",3050,"Asia","North and East Asia","Japan",71174,"II",32.52168739,130.0192547,1970,"Marine Park","","Tomioka",0,0,0,16,0,0,"JPN"
"1378",3041,"Asia","North and East Asia","Japan",71165,"V",30.5,134.8333,1971,"Marine Park","","Toyooka",1,0,0,NA,0,0,"JPN"
"1379",3043,"Asia","North and East Asia","Japan",71167,"V",34.32022,129.246587,1978,"Marine Park","","Tsushima Asowan",0,0,0,10,0,0,"JPN"
"1380",3042,"Asia","North and East Asia","Japan",71166,"V",34.08420609,129.2241778,1978,"Marine Park","","Tsushima Kanzaki",0,0,0,10,0,0,"JPN"
"1381",3124,"Asia","North and East Asia","Japan",102045,"II",32.794177,132.629251,1995,"Marine Park","","Tsutomezaki",0,0,0,8,0,0,"JPN"
"1382",3062,"Asia","North and East Asia","Japan",71186,"V",37,137,1971,"Marine Park","","Uchiura",1,0,0,NA,0,0,"JPN"
"1383",3044,"Asia","North and East Asia","Japan",71168,"V",35.5,134.1667,1971,"Marine Park","","Uradome Kaigan",1,0,0,NA,0,0,"JPN"
"1384",3069,"Asia","North and East Asia","Japan",71193,"II",32.18610391,130.0024732,1970,"Marine Park","","Ushibuka",0,0,0,30,0,0,"JPN"
"1385",3387,"Asia","North and East Asia","Japan",310793,"Unknown",32.25583058,130.1119198,1980,"Ptotected Water Surface","","Ushibuka Fukami",0,0,0,NA,0,0,"JPN"
"1386",3386,"Asia","North and East Asia","Japan",310786,"Unknown",32.18036805,130.0136009,1979,"Ptotected Water Surface","","Ushibuka Kuroshima",0,0,0,NA,0,0,"JPN"
"1387",3045,"Asia","North and East Asia","Japan",71169,"II",32.952158,132.402833,1970,"Marine Park","","Uwakai",0,0,0,32,0,0,"JPN"
"1388",3063,"Asia","North and East Asia","Japan",71187,"II",32.901623,129.040667,1972,"Marine Park","","Wakamatsu",0,0,0,19,0,0,"JPN"
"1389",3391,"Asia","North and East Asia","Japan",310821,"IV",26.64648786,128.0215319,1976,"National Wildlife Protection Area","","Yagaji",0,1,1,NA,1,1,"JPN"
"1390",3015,"Asia","North and East Asia","Japan",71138,"Unset",33.5,131.5,1966,"Fisheries Resources Protected Area","","Yokkaichi",1,0,0,17,0,0,"JPN"
"1391",3064,"Asia","North and East Asia","Japan",71188,"V",27.06796637,128.4519506,1974,"Marine Park","","Yoronto",0,0,1,155,0,0,"JPN"
"1392",3046,"Asia","North and East Asia","Japan",71170,"V",26.21668343,127.2832519,1978,"Marine Park","","Zamami",0,0,1,233,0,0,"JPN"
"NA.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1399",2945,"Asia","North and East Asia","Taiwan",17820,"IV",23.32549,119.27863,1991,"Wildlife Refuge","","Cat-Islet",1,0,0,NA,0,0,"TWN"
"1400",2909,"Asia","North and East Asia","Taiwan",10097,"Unset",23.41667,120.16667,1984,"National","","Chang-Yun-Chia Coast",1,1,0,NA,0,1,"TWN"
"1401",2908,"Asia","North and East Asia","Taiwan",10096,"Unset",23.25951842,121.4232176,1984,"National","","Hua-Tung Coast",1,1,1,NA,0,0,"TWN"
"1402",3118,"Asia","North and East Asia","Taiwan",101780,"IV",24.617,120.85,1993,"Wildlife Refuge","","Ilan County Wuwei Harbor",1,1,0,NA,1,1,"TWN"
"1403",2944,"Asia","North and East Asia","Taiwan",17816,"Unset",22.10081617,120.6980532,1987,"Coastal Protection Area","","Jian-Shan Coast",1,1,1,NA,0,0,"TWN"
"1404",2876,"Asia","North and East Asia","Taiwan",9286,"II",21.92872581,120.7765251,1984,"National Park","","Kenting",1,1,1,NA,1,0,"TWN"
"1405",3111,"Asia","North and East Asia","Taiwan",101767,"Ia",21.96694,120.8,1994,"Nature Preserve","","Kenting Uplifted Coral Reef",0,0,0,NA,0,0,"TWN"
"1406",3105,"Asia","North and East Asia","Taiwan",100024,"II",24.45,118.4,1995,"National Park","","Kinmen",1,1,0,NA,0,0,"TWN"
"1407",2941,"Asia","North and East Asia","Taiwan",17747,"Ia",25.10644,121.4413,1986,"Nature Preserve","","Kuantu",1,1,0,NA,0,1,"TWN"
"1408",2873,"Asia","North and East Asia","Taiwan",9027,"IV",24.75,121.8,1984,"Wildlife Refuge","","Lanyang River Mouth",1,1,0,NA,0,0,"TWN"
"1409",3114,"Asia","North and East Asia","Taiwan",101775,"IV",25.4820036,122.1,1996,"Wildlife Refuge","","Mienhua Huaping Islet",1,0,1,NA,0,0,"TWN"
"1410",2954,"Asia","North and East Asia","Taiwan",18028,"Unset",25.30317579,121.5679422,1987,"National Scenic Area","","North Coast",1,1,1,NA,0,0,"TWN"
"1411",2906,"Asia","North and East Asia","Taiwan",10094,"Unset",25.04461156,121.9488375,1984,"National Scenic Area","","Northeast Coast",1,1,1,NA,0,0,"TWN"
"1412",3004,"Asia","North and East Asia","Taiwan",62463,"Ia",23.62220801,119.5862913,1992,"Nature Reserve","","Penghu Columnar Basalt",1,0,1,NA,0,0,"TWN"
"1413",3117,"Asia","North and East Asia","Taiwan",101779,"IV",23.35609322,119.4793904,1995,"Wildlife Refuge","","Penghu Wangan Island",1,0,1,NA,0,0,"TWN"
"1414",3115,"Asia","North and East Asia","Taiwan",101777,"IV",25.483,122.1,1996,"Wildlife Refuge","","Ssutsao Wildlife Protection Area",1,1,0,NA,0,1,"TWN"
"1415",2907,"Asia","North and East Asia","Taiwan",10095,"Unset",23.96667,121.58333,1984,"Coastal Protection Area","","Sue-Hua Coast",1,1,0,NA,0,0,"TWN"
"1416",2942,"Asia","North and East Asia","Taiwan",17753,"Ia",25.13469,121.40874,1986,"Nature Reserve","","Tanshui River Mangrove",1,1,0,NA,0,1,"TWN"
"1417",2943,"Asia","North and East Asia","Taiwan",17815,"Unset",25.15,121.43333,1984,"Protection Area","","Tan-Shui River Mouth",1,1,0,NA,0,1,"TWN"
"1418",2877,"Asia","North and East Asia","Taiwan",9287,"II",24.21671,121.43739,1986,"National Park","","Taroko",1,0,0,NA,0,0,"TWN"
"1419",3116,"Asia","North and East Asia","Taiwan",101778,"IV",23.967,120.167,1994,"Wildlife Refuge","","Tatu River Estuary",1,1,0,NA,0,1,"TWN"
"1420",3112,"Asia","North and East Asia","Taiwan",101768,"Ia",25.167,121.417,1994,"Nature Preserve","","Watzuwei",1,1,0,NA,0,1,"TWN"
"1421",3113,"Asia","North and East Asia","Taiwan",101769,"Ia",24.483,121.85,1994,"Nature Preserve","","Wushihpi",1,0,0,NA,0,0,"TWN"
"1422",2002,"Asia","South Asia","Bangladesh",4470,"IV",21.92772,90.63604,1981,"Wildlife Sanctuary","WS","Char Kukri-Mukri",0,1,0,40,0,1,"BGD"
"1423",1946,"Asia","South Asia","Bangladesh",4480,"Unknown",21.35279,92.04236,1980,"National Park","NP","Himchari",0,1,0,1729,0,0,"BGD"
"1424",1993,"Asia","South Asia","Bangladesh",4476,"IV",21.86527,89.76208,1977,"Wildlife Sanctuary","WS","Sundarbans East",0,1,0,5439,0,1,"BGD"
"1425",1990,"Asia","South Asia","Bangladesh",4477,"IV",21.8024,89.39186,1977,"Wildlife Sanctuary","WS","Sundarbans South",0,1,0,17878,0,1,"BGD"
"1426",1982,"Asia","South Asia","Bangladesh",4478,"IV",21.69425,89.22867,1977,"Wildlife Sanctuary","WS","Sundarbans West",0,1,0,9069,0,1,"BGD"
"1427",1924,"Asia","South Asia","Bangladesh",9281,"Unknown",21.07659,92.1746,1983,"Game Reserve","GR","Teknaf",0,1,0,11615,0,1,"BGD"
"1428",1386,"Asia","South Asia","India",13188,"IV",12.133,92.833,1987,"Sanctuary","S","Arial Island",0,1,0,5,0,0,"IND"
"1429",1869,"Asia","South Asia","India",1867,"IV",19.84708,85.87866,1984,"Sanctuary","S","Balukhand Konark",0,1,0,7172,0,0,"IND"
"1430",1458,"Asia","South Asia","India",13189,"IV",13.05,92.932999,1987,"Sanctuary","S","Bamboo Island",0,1,0,5,0,0,"IND"
"1431",1399,"Asia","South Asia","India",13190,"IV",12.26875,93.86174,1977,"Sanctuary","S","Barren Island",0,1,0,810,0,0,"IND"
"1432",1222,"Asia","South Asia","India",13191,"IV",8.826,92.860001,1985,"Sanctuary","S","Battimalve Island",0,1,0,223,0,0,"IND"
"1433",1385,"Asia","South Asia","India",13192,"IV",12.1,92.7333,1987,"Sanctuary","S","Belle Island",0,1,0,8,0,0,"IND"
"1434",1428,"Asia","South Asia","India",13193,"IV",12.85,92.717003,1987,"Sanctuary","S","Benett Island",0,1,0,346,0,0,"IND"
"1435",1595,"Asia","South Asia","India",10201,"IV",15.33347,74.02406,1967,"Sanctuary","S","Bhagwan Mahavir",0,1,0,14852,0,0,"IND"
"1436",1889,"Asia","South Asia","India",26351,"II",20.25,86.4333,1988,"National Park","NP","Bhitar Kanika",0,1,0,36700,0,1,"IND"
"1437",1907,"Asia","South Asia","India",1834,"IV",20.62805,86.81353,1975,"Sanctuary","S","Bhitar Kanika",1,1,0,17000,0,1,"IND"
"1438",1395,"Asia","South Asia","India",13194,"IV",12.25,92.7167,1987,"Sanctuary","S","Bingham Island",0,1,0,8,0,0,"IND"
"1439",1457,"Asia","South Asia","India",13195,"IV",13.033,92.917,1987,"Sanctuary","S","Blister Island",0,1,0,26,0,0,"IND"
"1440",1393,"Asia","South Asia","India",13196,"IV",12.2333,92.7,1987,"Sanctuary","S","Bluff Island",0,1,0,114,0,0,"IND"
"1441",1434,"Asia","South Asia","India",13197,"IV",12.9,92.75,1987,"Sanctuary","S","Bondoville Island",0,1,0,255,0,0,"IND"
"1442",1477,"Asia","South Asia","India",13198,"IV",13.283,93.050003,1987,"Sanctuary","S","Brush Island",0,1,0,23,0,0,"IND"
"1443",1435,"Asia","South Asia","India",13199,"IV",12.9,92.8,1987,"Sanctuary","S","Buchanan Island",0,1,0,933,0,0,"IND"
"1444",1517,"Asia","South Asia","India",13200,"IV",13.6333,93.0333,1987,"Sanctuary","S","Chanel Island",0,1,0,13,0,0,"IND"
"1445",1843,"Asia","South Asia","India",1787,"IV",19.633333,85.266667,1987,"Sanctuary","S","Chilka (Nalaban)",1,1,0,1553,0,0,"IND"
"1446",1354,"Asia","South Asia","India",13201,"IV",11.2833,92.7167,1987,"Sanctuary","S","Cinque Island",0,1,0,951,0,0,"IND"
"1447",1371,"Asia","South Asia","India",13202,"IV",11.9,92.599998,1987,"Sanctuary","S","Clyde Island",0,1,0,54,0,0,"IND"
"1448",1406,"Asia","South Asia","India",13203,"IV",12.4167,92.85,1987,"Sanctuary","S","Cone Island",0,1,0,65,0,0,"IND"
"1449",1653,"Asia","South Asia","India",1781,"IV",16.889999,82.334999,1978,"Sanctuary","S","Coringa",0,1,0,23579,0,1,"IND"
"1450",1590,"Asia","South Asia","India",1849,"IV",15.01341,74.15921,1968,"Sanctuary","S","Cotigao",0,1,0,10500,0,0,"IND"
"1451",1591,"Asia","South Asia","India",1849,"IV",15.01341,74.15921,1968,"Sanctuary","S","Cotigao",0,1,0,10500,0,0,"IND"
"1452",1441,"Asia","South Asia","India",13206,"IV",12.933,92.900002,1987,"Sanctuary","S","Curlew (B.P.) Island",0,1,0,16,0,0,"IND"
"1453",1454,"Asia","South Asia","India",13205,"IV",13.0167,92.9333,1987,"Sanctuary","S","Curlew Island",0,1,0,3,0,0,"IND"
"1454",1372,"Asia","South Asia","India",13207,"IV",11.933,92.599998,1987,"Sanctuary","S","Defence Island",0,1,0,1049,0,0,"IND"
"1455",1455,"Asia","South Asia","India",13208,"IV",13.0167,92.9333,1987,"Sanctuary","S","Dot Island",0,1,0,18,0,0,"IND"
"1456",1436,"Asia","South Asia","India",13209,"IV",12.917,92.883003,1987,"Sanctuary","S","Dottrel Island",0,1,0,13,0,0,"IND"
"1457",1381,"Asia","South Asia","India",13210,"IV",12,92.766998,1987,"Sanctuary","S","Duncan Island",0,1,0,73,0,0,"IND"
"1458",1387,"Asia","South Asia","India",13211,"IV",12.133,93.116997,1987,"Sanctuary","S","East (Inglis) Island",0,1,0,355,0,0,"IND"
"1459",1516,"Asia","South Asia","India",13212,"IV",13.633,93.050003,1987,"Sanctuary","S","East Island",0,1,0,611,0,0,"IND"
"1460",1442,"Asia","South Asia","India",13213,"IV",12.933,92.900002,1987,"Sanctuary","S","Egg Island",0,1,0,5,0,0,"IND"
"1461",1432,"Asia","South Asia","India",13215,"IV",12.883,92.782997,1987,"Sanctuary","S","Entrance Island",0,1,0,96,0,0,"IND"
"1462",1407,"Asia","South Asia","India",13214,"IV",12.517,92.682999,1987,"Sanctuary","S","Flat Island",0,1,0,936,0,0,"IND"
"1463",1452,"Asia","South Asia","India",13216,"IV",13,92.9167,1987,"Sanctuary","S","Gander Island",0,1,0,5,0,0,"IND"
"1464",1453,"Asia","South Asia","India",13218,"IV",13,92.9167,1987,"Sanctuary","S","Goose Island",0,1,0,1,0,0,"IND"
"1465",1166,"Asia","South Asia","India",220199,"VI",7,93.8,1989,"Biosphere Reserve (National)","BR(N)","Great Nicobar",1,1,1,88500,0,1,"IND"
"1466",2091,"Asia","South Asia","India",4553,"II",22.85,70.316667,1980,"Marine National Park","MNP","Gulf of Kutch",1,1,1,16289,0,1,"IND"
"1467",2092,"Asia","South Asia","India",4553,"II",22.85,70.316667,1980,"Marine National Park","MNP","Gulf of Kutch",1,1,1,16289,0,1,"IND"
"1468",2093,"Asia","South Asia","India",4553,"II",22.85,70.316667,1980,"Marine National Park","MNP","Gulf of Kutch",1,1,1,16289,0,1,"IND"
"1469",2094,"Asia","South Asia","India",4553,"II",22.85,70.316667,1980,"Marine National Park","MNP","Gulf of Kutch",1,1,1,16289,0,1,"IND"
"1470",2095,"Asia","South Asia","India",4553,"II",22.85,70.316667,1980,"Marine National Park","MNP","Gulf of Kutch",1,1,1,16289,0,1,"IND"
"1471",2096,"Asia","South Asia","India",4553,"II",22.85,70.316667,1980,"Marine National Park","MNP","Gulf of Kutch",1,1,1,16289,0,1,"IND"
"1472",2097,"Asia","South Asia","India",4553,"II",22.85,70.316667,1980,"Marine National Park","MNP","Gulf of Kutch",1,1,1,16289,0,1,"IND"
"1473",2098,"Asia","South Asia","India",4553,"II",22.85,70.316667,1980,"Marine National Park","MNP","Gulf of Kutch",1,1,1,16289,0,1,"IND"
"1474",2099,"Asia","South Asia","India",4553,"II",22.85,70.316667,1980,"Marine National Park","MNP","Gulf of Kutch",1,1,1,16289,0,1,"IND"
"1475",2100,"Asia","South Asia","India",4553,"II",22.85,70.316667,1980,"Marine National Park","MNP","Gulf of Kutch",1,1,1,16289,0,1,"IND"
"1476",2101,"Asia","South Asia","India",4553,"II",22.85,70.316667,1980,"Marine National Park","MNP","Gulf of Kutch",1,1,1,16289,0,1,"IND"
"1477",2102,"Asia","South Asia","India",4553,"II",22.85,70.316667,1980,"Marine National Park","MNP","Gulf of Kutch",1,1,1,16289,0,1,"IND"
"1478",2103,"Asia","South Asia","India",4553,"II",22.85,70.316667,1980,"Marine National Park","MNP","Gulf of Kutch",1,1,1,16289,0,1,"IND"
"1479",2104,"Asia","South Asia","India",4553,"II",22.85,70.316667,1980,"Marine National Park","MNP","Gulf of Kutch",1,1,1,16289,0,1,"IND"
"1480",2105,"Asia","South Asia","India",4553,"II",22.85,70.316667,1980,"Marine National Park","MNP","Gulf of Kutch",1,1,1,16289,0,1,"IND"
"1481",2083,"Asia","South Asia","India",4555,"IV",22.567,69.666944,1980,"Marine Sanctuary","MS","Gulf of Kutch",1,1,1,29303,0,1,"IND"
"1482",1235,"Asia","South Asia","India",9228,"II",9.183333,79.1,1986,"Marine National Park","MNP","Gulf of Mannar",1,1,1,623,0,1,"IND"
"1483",1236,"Asia","South Asia","India",9228,"II",9.183333,79.1,1986,"Marine National Park","MNP","Gulf of Mannar",1,1,1,623,0,1,"IND"
"1484",1237,"Asia","South Asia","India",9228,"II",9.183333,79.1,1986,"Marine National Park","MNP","Gulf of Mannar",1,1,1,623,0,1,"IND"
"1485",1238,"Asia","South Asia","India",9228,"II",9.183333,79.1,1986,"Marine National Park","MNP","Gulf of Mannar",1,1,1,623,0,1,"IND"
"1486",1344,"Asia","South Asia","India",220198,"VI",11,78.5,1989,"Biosphere Reserve (National)","BR(N)","Gulf of Mannar",1,1,1,1050000,1,1,"IND"
"1487",1437,"Asia","South Asia","India",13217,"IV",12.917,92.917,1987,"Sanctuary","S","Gurjan Island",0,1,0,16,0,0,"IND"
"1488",1978,"Asia","South Asia","India",4629,"IV",21.664,88.636002,1976,"Sanctuary","S","Halliday Island",0,1,0,595,0,1,"IND"
"1489",1417,"Asia","South Asia","India",13219,"IV",12.633,92.699997,1987,"Sanctuary","S","Hump Island",0,1,0,47,0,0,"IND"
"1490",1433,"Asia","South Asia","India",13220,"IV",12.89644,92.70546,1985,"Sanctuary","S","Interview Island",0,1,0,13300,0,1,"IND"
"1491",1374,"Asia","South Asia","India",13221,"IV",11.95,92.733002,1987,"Sanctuary","S","James Island",0,1,0,210,0,0,"IND"
"1492",1485,"Asia","South Asia","India",13222,"IV",13.333,93.032997,1987,"Sanctuary","S","Jungle Island",0,1,0,52,0,0,"IND"
"1493",1466,"Asia","South Asia","India",13223,"IV",13.167,92.782997,1987,"Sanctuary","S","Kwangtung Island",0,1,0,57,0,0,"IND"
"1494",1375,"Asia","South Asia","India",13224,"IV",11.95,92.7667,1987,"Sanctuary","S","Kyd Island",0,1,0,800,0,0,"IND"
"1495",1519,"Asia","South Asia","India",13225,"IV",13.65,93.0167,1987,"Sanctuary","S","Landfall Island",0,1,0,2948,0,0,"IND"
"1496",1459,"Asia","South Asia","India",13226,"IV",13.083,92.733002,1987,"Sanctuary","S","Latouche Island",0,1,0,96,0,0,"IND"
"1497",1968,"Asia","South Asia","India",4628,"IV",21.57266,88.27708,1976,"Sanctuary","S","Lothian Island",0,1,0,3800,0,1,"IND"
"1498",1621,"Asia","South Asia","India",10170,"IV",16.0833,73.5,1987,"Sanctuary","S","Malvan",1,1,0,2912,0,1,"IND"
"1499",1389,"Asia","South Asia","India",13227,"IV",12.2,92.716667,1987,"Sanctuary","S","Mangrove Island",0,1,0,39,0,1,"IND"
"1500",1421,"Asia","South Asia","India",13228,"IV",12.717,92.733002,1987,"Sanctuary","S","Mask Island",0,1,0,78,0,0,"IND"
"1501",1503,"Asia","South Asia","India",13229,"IV",13.433,92.883003,1987,"Sanctuary","S","Mayo Island",0,1,0,10,0,0,"IND"
"1502",1162,"Asia","South Asia","India",13230,"IV",6.833,93.766998,1985,"Sanctuary","S","Megapode Island",0,1,0,13,0,0,"IND"
"1503",1398,"Asia","South Asia","India",9258,"II",12.267,93.032997,1979,"National Park","NP","Middle Butten Island",0,1,0,65,0,1,"IND"
"1504",1373,"Asia","South Asia","India",13231,"IV",11.933,92.567001,1987,"Sanctuary","S","Montogemery Island",0,1,0,21,0,0,"IND"
"1505",1494,"Asia","South Asia","India",4523,"IV",13.4,94.25,1977,"Sanctuary","S","Narcondum Island",0,1,0,681,0,0,"IND"
"1506",1336,"Asia","South Asia","India",13232,"IV",10.95,92.667,1987,"Sanctuary","S","North Brother Island",0,1,0,75,0,0,"IND"
"1507",1402,"Asia","South Asia","India",9257,"II",12.317,93.067001,1979,"National Park","NP","North Butten Island",0,1,0,44,0,1,"IND"
"1508",1486,"Asia","South Asia","India",13233,"IV",13.333,93.016998,1987,"Sanctuary","S","North Island",0,1,0,49,0,0,"IND"
"1509",1460,"Asia","South Asia","India",4524,"IV",13.0833,92.7167,1977,"Sanctuary","S","North Reef Island",0,1,0,348,0,1,"IND"
"1510",1450,"Asia","South Asia","India",13234,"IV",12.983,92.983002,1987,"Sanctuary","S","Oliver Island",0,1,0,16,0,0,"IND"
"1511",1443,"Asia","South Asia","India",13235,"IV",12.933,92.900002,1987,"Sanctuary","S","Orchid Island",0,1,0,10,0,0,"IND"
"1512",1488,"Asia","South Asia","India",13236,"IV",13.3333,92.9667,1987,"Sanctuary","S","Ox Island",0,1,0,13,0,0,"IND"
"1513",1451,"Asia","South Asia","India",13237,"IV",12.983,92.983002,1987,"Sanctuary","S","Oyster Island-1",0,1,0,8,0,0,"IND"
"1514",1404,"Asia","South Asia","India",13238,"IV",12.4,92.9,1987,"Sanctuary","S","Oyster Island-2",0,1,0,21,0,0,"IND"
"1515",1504,"Asia","South Asia","India",13239,"IV",13.433,92.833,1987,"Sanctuary","S","Paget Island",0,1,0,736,0,0,"IND"
