"","ID","DISEASE_TYPE","YEAR","LAT","LON","REGION","SUBREGION","COUNTRY","LOCATION","NEAREST_TOWN","GENUS_SPECIES","PERCENTAGE_INCIDENCE","DISEASE_REMARKS","MORTALITY_PERCENTAGE","DISEASED_PERCENTAGE","REFERENCE_ID","REMARKS","COUNTRY_CODE","SOURCE"
"3951",812,"Disease unspecified",1985,25.209,-80.324,"Americas","U.S. Caribbean","Florida (USA)","Alina's Reef","Miami","Porites astreoides","1.31","Few (2-50) colonies","10.5","no data",11915,"","usa_flo","Glynn, P. W., A. M. Szmant, E. F. Corcoran, and S. V. Cofer-Shabica, 1989. Condition of coral reef cnidarians from the Northern Florida reef tract: pesticides, heavy metals, and histopathological examination. MARINE POLLUTION BULLETIN, 1989, Vol.20, No.11, pp.568-576"
"3952",813,"Disease unspecified",1985,25.209,-80.324,"Americas","U.S. Caribbean","Florida (USA)","Alina's Reef","Miami","Millepora alcicornis","0.48","Few (2-50) colonies","0.24","no data",11915,"","usa_flo","Glynn, P. W., A. M. Szmant, E. F. Corcoran, and S. V. Cofer-Shabica, 1989. Condition of coral reef cnidarians from the Northern Florida reef tract: pesticides, heavy metals, and histopathological examination. MARINE POLLUTION BULLETIN, 1989, Vol.20, No.11, pp.568-576"
"3953",814,"Disease unspecified",1985,25.209,-80.324,"Americas","U.S. Caribbean","Florida (USA)","Alina's Reef","Miami","Gorgonia spp.","0.48","Few (2-50) colonies","0.24","no data",11915,"","usa_flo","Glynn, P. W., A. M. Szmant, E. F. Corcoran, and S. V. Cofer-Shabica, 1989. Condition of coral reef cnidarians from the Northern Florida reef tract: pesticides, heavy metals, and histopathological examination. MARINE POLLUTION BULLETIN, 1989, Vol.20, No.11, pp.568-576"
"3954",815,"Disease unspecified",1985,25.209,-80.324,"Americas","U.S. Caribbean","Florida (USA)","Alina's Reef","Miami","Pseudoplexaura spp.","0.48","Few (2-50) colonies","0.24","no data",11915,"","usa_flo","Glynn, P. W., A. M. Szmant, E. F. Corcoran, and S. V. Cofer-Shabica, 1989. Condition of coral reef cnidarians from the Northern Florida reef tract: pesticides, heavy metals, and histopathological examination. MARINE POLLUTION BULLETIN, 1989, Vol.20, No.11, pp.568-576"
"3955",816,"Disease unspecified",1985,25.209,-80.324,"Americas","U.S. Caribbean","Florida (USA)","Alina's Reef","Miami","Eunicea spp.","0.48","Few (2-50) colonies","0.24","no data",11915,"","usa_flo","Glynn, P. W., A. M. Szmant, E. F. Corcoran, and S. V. Cofer-Shabica, 1989. Condition of coral reef cnidarians from the Northern Florida reef tract: pesticides, heavy metals, and histopathological examination. MARINE POLLUTION BULLETIN, 1989, Vol.20, No.11, pp.568-576"
"3956",827,"Coral tumours",1985,25.209,-80.324,"Americas","U.S. Caribbean","Florida (USA)","Alina's Reef","Miami","Millepora alcicornis","1.19","Few (2-50) colonies","0.24","no data",11915,"","usa_flo","Glynn, P. W., A. M. Szmant, E. F. Corcoran, and S. V. Cofer-Shabica, 1989. Condition of coral reef cnidarians from the Northern Florida reef tract: pesticides, heavy metals, and histopathological examination. MARINE POLLUTION BULLETIN, 1989, Vol.20, No.11, pp.568-576"
"3957",828,"Coral tumours",1985,25.209,-80.324,"Americas","U.S. Caribbean","Florida (USA)","Alina's Reef","Miami","Gorgonia spp.","1.19","Few (2-50) colonies","0.24","no data",11915,"","usa_flo","Glynn, P. W., A. M. Szmant, E. F. Corcoran, and S. V. Cofer-Shabica, 1989. Condition of coral reef cnidarians from the Northern Florida reef tract: pesticides, heavy metals, and histopathological examination. MARINE POLLUTION BULLETIN, 1989, Vol.20, No.11, pp.568-576"
"3958",829,"Coral tumours",1985,25.209,-80.324,"Americas","U.S. Caribbean","Florida (USA)","Alina's Reef","Miami","Pseudoplexaura spp.","1.19","Few (2-50) colonies","0.24","no data",11915,"","usa_flo","Glynn, P. W., A. M. Szmant, E. F. Corcoran, and S. V. Cofer-Shabica, 1989. Condition of coral reef cnidarians from the Northern Florida reef tract: pesticides, heavy metals, and histopathological examination. MARINE POLLUTION BULLETIN, 1989, Vol.20, No.11, pp.568-576"
"3959",830,"Coral tumours",1985,25.209,-80.324,"Americas","U.S. Caribbean","Florida (USA)","Alina's Reef","Miami","Eunicea spp.","1.19","Few (2-50) colonies","0.24","no data",11915,"","usa_flo","Glynn, P. W., A. M. Szmant, E. F. Corcoran, and S. V. Cofer-Shabica, 1989. Condition of coral reef cnidarians from the Northern Florida reef tract: pesticides, heavy metals, and histopathological examination. MARINE POLLUTION BULLETIN, 1989, Vol.20, No.11, pp.568-576"
"3960",1736,"White-band disease",1996,24.8452,-80.6209,"Americas","U.S. Caribbean","Florida (USA)","Alligator Deep","Florida Keys","Dichocoenia stokesii","no data","no record","no data","no data",NA,"Florida Marine Research Institute, 1996","usa_flo",""
"3961",1744,"Disease unspecified",1996,24.8452,-80.6209,"Americas","U.S. Caribbean","Florida (USA)","Alligator Deep","Florida Keys","Stephanocoenia michelinii","no data","no record","no data","no data",NA,"Florida Marine Research Institute, 1996","usa_flo",""
"3962",292,"White plague type II",1995,24.8333,-80.6,"Americas","U.S. Caribbean","Florida (USA)","Alligator Reef","Key Largo","Dichocoenia stokesii","no data","no record","no data","no data",11930,"Nedimyer, pers. comm., cited in Richardson et al. 1998a","usa_flo","Richardson L.L., W.M. Goldberg, K.G. Kuta, R.B. Aronson, , G.W. Smith K.B. Ritchie, J.C. Halas, J.S. Feingold and S.M. Miller, 1998. Florida's mystery coral-killer identified. NATURE, Vol.392, pp.557-558"
"3963",1745,"Disease unspecified",1996,24.8457,-80.624,"Americas","U.S. Caribbean","Florida (USA)","Alligator Shallow","Florida Keys","Porites astreoides","no data","no record","no data","no data",NA,"Florida Marine Research Institute, 1996","usa_flo",""
"3964",1746,"Disease unspecified",1996,24.8468,-80.6227,"Americas","U.S. Caribbean","Florida (USA)","Alligator Shallow","Florida Keys","Montastrea cavernosa","no data","no record","no data","no data",NA,"Florida Marine Research Institute, 1996","usa_flo",""
"3965",1747,"Disease unspecified",1996,24.8468,-80.6227,"Americas","U.S. Caribbean","Florida (USA)","Alligator Shallow","Florida Keys","Porites astreoides","no data","no record","no data","no data",NA,"Florida Marine Research Institute, 1996","usa_flo",""
"3966",1748,"Disease unspecified",1996,24.8468,-80.6227,"Americas","U.S. Caribbean","Florida (USA)","Alligator Shallow","Florida Keys","Montastrea cavernosa","no data","no record","no data","no data",NA,"Florida Marine Research Institute, 1996","usa_flo",""
"3967",1482,"Coral tumours",NA,25.456,-80.176,"Americas","U.S. Caribbean","Florida (USA)","Bache Shoal","Miami","Pseudoplexaura flagellosa","54","Many (50+) colonies","no data","0.69",9142,"","usa_flo","Goldberg, W.M. and J.C. Makemson, 1982. Description of a tumorous condition in a gorgonian coral associated with a filamentous green alga, p. 685-697. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"3968",1483,"Coral tumours",NA,25.456,-80.176,"Americas","U.S. Caribbean","Florida (USA)","Bache Shoal","Miami","Pseudoplexaura porosa","54","Many (50+) colonies","no data","0.69",9142,"","usa_flo","Goldberg, W.M. and J.C. Makemson, 1982. Description of a tumorous condition in a gorgonian coral associated with a filamentous green alga, p. 685-697. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"3969",831,"Coral tumours",1985,25.456,-80.176,"Americas","U.S. Caribbean","Florida (USA)","Bache Shoal","Miami","Porites astreoides","0.76","Few (2-50) colonies","13.36","no data",11915,"","usa_flo","Glynn, P. W., A. M. Szmant, E. F. Corcoran, and S. V. Cofer-Shabica, 1989. Condition of coral reef cnidarians from the Northern Florida reef tract: pesticides, heavy metals, and histopathological examination. MARINE POLLUTION BULLETIN, 1989, Vol.20, No.11, pp.568-576"
"3970",832,"Coral tumours",1985,25.456,-80.176,"Americas","U.S. Caribbean","Florida (USA)","Bache Shoal","Miami","Diploria spp.","0.76","Few (2-50) colonies","13.36","no data",11915,"","usa_flo","Glynn, P. W., A. M. Szmant, E. F. Corcoran, and S. V. Cofer-Shabica, 1989. Condition of coral reef cnidarians from the Northern Florida reef tract: pesticides, heavy metals, and histopathological examination. MARINE POLLUTION BULLETIN, 1989, Vol.20, No.11, pp.568-576"
"3971",833,"Coral tumours",1985,25.456,-80.176,"Americas","U.S. Caribbean","Florida (USA)","Bache Shoal","Miami","Siderastrea siderea","0.76","Few (2-50) colonies","13.36","no data",11915,"","usa_flo","Glynn, P. W., A. M. Szmant, E. F. Corcoran, and S. V. Cofer-Shabica, 1989. Condition of coral reef cnidarians from the Northern Florida reef tract: pesticides, heavy metals, and histopathological examination. MARINE POLLUTION BULLETIN, 1989, Vol.20, No.11, pp.568-576"
"3972",834,"Coral tumours",1985,25.456,-80.176,"Americas","U.S. Caribbean","Florida (USA)","Bache Shoal","Miami","Plexaura spp.","8.62","Few (2-50) colonies","0.77","no data",11915,"","usa_flo","Glynn, P. W., A. M. Szmant, E. F. Corcoran, and S. V. Cofer-Shabica, 1989. Condition of coral reef cnidarians from the Northern Florida reef tract: pesticides, heavy metals, and histopathological examination. MARINE POLLUTION BULLETIN, 1989, Vol.20, No.11, pp.568-576"
"3973",835,"Coral tumours",1985,25.456,-80.176,"Americas","U.S. Caribbean","Florida (USA)","Bache Shoal","Miami","Pseudoplexaura spp.","8.62","Few (2-50) colonies","0.77","no data",11915,"","usa_flo","Glynn, P. W., A. M. Szmant, E. F. Corcoran, and S. V. Cofer-Shabica, 1989. Condition of coral reef cnidarians from the Northern Florida reef tract: pesticides, heavy metals, and histopathological examination. MARINE POLLUTION BULLETIN, 1989, Vol.20, No.11, pp.568-576"
"3974",836,"Coral tumours",1985,25.456,-80.176,"Americas","U.S. Caribbean","Florida (USA)","Bache Shoal","Miami","Eunicea spp.","8.62","Few (2-50) colonies","0.77","no data",11915,"","usa_flo","Glynn, P. W., A. M. Szmant, E. F. Corcoran, and S. V. Cofer-Shabica, 1989. Condition of coral reef cnidarians from the Northern Florida reef tract: pesticides, heavy metals, and histopathological examination. MARINE POLLUTION BULLETIN, 1989, Vol.20, No.11, pp.568-576"
"3975",817,"Disease unspecified",1985,25.456,-80.176,"Americas","U.S. Caribbean","Florida (USA)","Bache Shoal","Miami","Porites astreoides","1.53","Few (2-50) colonies","13.36","no data",11915,"","usa_flo","Glynn, P. W., A. M. Szmant, E. F. Corcoran, and S. V. Cofer-Shabica, 1989. Condition of coral reef cnidarians from the Northern Florida reef tract: pesticides, heavy metals, and histopathological examination. MARINE POLLUTION BULLETIN, 1989, Vol.20, No.11, pp.568-576"
"3976",818,"Disease unspecified",1985,25.456,-80.176,"Americas","U.S. Caribbean","Florida (USA)","Bache Shoal","Miami","Diploria spp.","1.53","Few (2-50) colonies","13.36","no data",11915,"","usa_flo","Glynn, P. W., A. M. Szmant, E. F. Corcoran, and S. V. Cofer-Shabica, 1989. Condition of coral reef cnidarians from the Northern Florida reef tract: pesticides, heavy metals, and histopathological examination. MARINE POLLUTION BULLETIN, 1989, Vol.20, No.11, pp.568-576"
"3977",819,"Disease unspecified",1985,25.456,-80.176,"Americas","U.S. Caribbean","Florida (USA)","Bache Shoal","Miami","Siderastrea siderea","1.53","Few (2-50) colonies","13.36","no data",11915,"","usa_flo","Glynn, P. W., A. M. Szmant, E. F. Corcoran, and S. V. Cofer-Shabica, 1989. Condition of coral reef cnidarians from the Northern Florida reef tract: pesticides, heavy metals, and histopathological examination. MARINE POLLUTION BULLETIN, 1989, Vol.20, No.11, pp.568-576"
"3978",820,"Disease unspecified",1985,25.456,-80.176,"Americas","U.S. Caribbean","Florida (USA)","Bache Shoal","Miami","Plexaura spp.","4.21","Few (2-50) colonies","0.77","no data",11915,"","usa_flo","Glynn, P. W., A. M. Szmant, E. F. Corcoran, and S. V. Cofer-Shabica, 1989. Condition of coral reef cnidarians from the Northern Florida reef tract: pesticides, heavy metals, and histopathological examination. MARINE POLLUTION BULLETIN, 1989, Vol.20, No.11, pp.568-576"
"3979",821,"Disease unspecified",1985,25.456,-80.176,"Americas","U.S. Caribbean","Florida (USA)","Bache Shoal","Miami","Pseudoplexaura spp.","4.21","Few (2-50) colonies","0.77","no data",11915,"","usa_flo","Glynn, P. W., A. M. Szmant, E. F. Corcoran, and S. V. Cofer-Shabica, 1989. Condition of coral reef cnidarians from the Northern Florida reef tract: pesticides, heavy metals, and histopathological examination. MARINE POLLUTION BULLETIN, 1989, Vol.20, No.11, pp.568-576"
"3980",822,"Disease unspecified",1985,25.456,-80.176,"Americas","U.S. Caribbean","Florida (USA)","Bache Shoal","Miami","Eunicea spp.","4.21","Few (2-50) colonies","0.77","no data",11915,"","usa_flo","Glynn, P. W., A. M. Szmant, E. F. Corcoran, and S. V. Cofer-Shabica, 1989. Condition of coral reef cnidarians from the Northern Florida reef tract: pesticides, heavy metals, and histopathological examination. MARINE POLLUTION BULLETIN, 1989, Vol.20, No.11, pp.568-576"
"3981",1496,"Coral tumours",NA,25.55,-80.04,"Americas","U.S. Caribbean","Florida (USA)","Ball Buoy Reef","","Pseudoplexaura spp.","15.4","Few (2-50) colonies","no data","0.33",9142,"","usa_flo","Goldberg, W.M. and J.C. Makemson, 1982. Description of a tumorous condition in a gorgonian coral associated with a filamentous green alga, p. 685-697. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"3982",1485,"Coral tumours",NA,25.252,-80,"Americas","U.S. Caribbean","Florida (USA)","Basin Hill Shoal","","Pseudoplexaura spp.","45.3","Many (50+) colonies","no data","3.41",9142,"","usa_flo","Goldberg, W.M. and J.C. Makemson, 1982. Description of a tumorous condition in a gorgonian coral associated with a filamentous green alga, p. 685-697. In: E.D. Gomez, C.E. Birkeland, R.W. Buddemeier, R.E. Johannes, J.A. Marsh, Jr. and R.T. Tsuda (eds.) Proceedings of the 4th International Coral Reef Symposium Vol. 2. Marine Science Center, University of the Philippines, Manila, Philippines."
"3983",2078,"Disease unspecified",1998,25.504,-80.163,"Americas","U.S. Caribbean","Florida (USA)","Biscayne National Park","","","no data","no record","no data","no data",11946,"","usa_flo","Santavy, D. L., E. Mueller, J. W. Porter, E. C. Peters, L. MacLaughlin, J. G. Campbell, M. Parsons and L. C. Becker, 1999. The distribution and frequency of coral diseases in the Florida Keys and the Dry Tortugas. International Conference On Scientific Aspects Of Coral Reef Assessment, Monitoring, And Restoration, Fort Lauderdale, Florida, Abstract, 1999, Pp.171"
"3984",2075,"Disease unspecified",1997,25.504,-80.163,"Americas","U.S. Caribbean","Florida (USA)","Biscayne National Park","","","no data","no record","no data","no data",11946,"","usa_flo","Santavy, D. L., E. Mueller, J. W. Porter, E. C. Peters, L. MacLaughlin, J. G. Campbell, M. Parsons and L. C. Becker, 1999. The distribution and frequency of coral diseases in the Florida Keys and the Dry Tortugas. International Conference On Scientific Aspects Of Coral Reef Assessment, Monitoring, And Restoration, Fort Lauderdale, Florida, Abstract, 1999, Pp.171"
"3985",151,"Black-band Disease",1989,25.504,-80.163,"Americas","U.S. Caribbean","Florida (USA)","Biscayne National Park","Miami","Montastrea cavernosa","no data","no record","no data","no data",599,"","usa_flo","Porter,  W. and O.W. Meier, 1992. Quantification of loss and change in Floridian reef coral populations. Amer. Zool. 32:625-640."
"3986",152,"Black-band Disease",1990,25.504,-80.163,"Americas","U.S. Caribbean","Florida (USA)","Biscayne National Park","Miami","Montastrea cavernosa","no data","no record","no data","no data",599,"","usa_flo","Porter,  W. and O.W. Meier, 1992. Quantification of loss and change in Floridian reef coral populations. Amer. Zool. 32:625-640."
"3987",158,"Black-band Disease",1991,25.504,-80.163,"Americas","U.S. Caribbean","Florida (USA)","Biscayne National Park","Miami","Montastrea cavernosa","no data","no record","no data","no data",599,"","usa_flo","Porter,  W. and O.W. Meier, 1992. Quantification of loss and change in Floridian reef coral populations. Amer. Zool. 32:625-640."
"3988",139,"Black-band Disease",1989,25.504,-80.163,"Americas","U.S. Caribbean","Florida (USA)","Biscayne National Park","Miami","Montastrea annularis","no data","no record","no data","no data",599,"","usa_flo","Porter,  W. and O.W. Meier, 1992. Quantification of loss and change in Floridian reef coral populations. Amer. Zool. 32:625-640."
"3989",140,"Black-band Disease",1990,25.504,-80.163,"Americas","U.S. Caribbean","Florida (USA)","Biscayne National Park","Miami","Montastrea annularis","no data","no record","no data","no data",599,"","usa_flo","Porter,  W. and O.W. Meier, 1992. Quantification of loss and change in Floridian reef coral populations. Amer. Zool. 32:625-640."
